age,gender,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,device_Desktop,device_Mobile,device_Tablet
59.0,1,7.74,19.0,8.0,8.0,1.0,1.0,0.0,14.3,87.49,1.0,0,1,0
19.0,1,9.11,11.0,7.0,6.0,1.0,0.0,0.0,10.75,40.6,1.0,0,1,0
52.0,1,29.18,11.0,14.0,0.0,1.0,1.0,0.0,41.41,62.72,1.0,0,1,0
59.0,0,6.18,10.0,11.0,9.0,0.0,0.0,1.0,7.31,2.58,1.0,0,1,0
51.0,1,15.83,7.0,13.0,1.0,1.0,0.0,1.0,8.65,85.48,1.0,1,0,0
47.0,0,7.95,12.0,12.0,7.0,0.0,1.0,0.0,8.0,49.5,1.0,0,1,0
30.0,0,28.04,5.0,13.0,7.0,0.0,1.0,1.0,34.38,28.43,1.0,0,0,1
30.0,1,29.46,1.0,2.0,4.0,0.0,1.0,1.0,16.0,81.67,1.0,0,1,0
35.0,1,24.63,11.0,11.0,1.0,1.0,1.0,0.0,31.09,26.49,1.0,0,1,0
49.0,1,10.13,15.0,9.0,2.0,0.0,0.0,1.0,7.92,25.8,1.0,1,0,0
49.0,0,12.7,10.0,0.0,4.0,1.0,0.0,1.0,13.83,60.3,1.0,0,1,0
52.0,0,8.03,15.0,14.0,2.0,1.0,0.0,1.0,11.77,90.32,1.0,0,1,0
56.0,1,26.83,13.0,4.0,9.0,1.0,1.0,1.0,40.11,21.36,1.0,0,1,0
46.0,0,27.52,15.0,5.0,0.0,0.0,1.0,1.0,31.22,62.08,1.0,0,1,0
46.0,1,13.15,2.0,10.0,5.0,1.0,1.0,1.0,13.04,60.02,1.0,0,1,0
33.0,1,20.04,13.0,8.0,4.0,0.0,0.0,1.0,13.58,65.95,1.0,0,0,1
27.0,0,5.8,12.0,4.0,2.0,1.0,0.0,0.0,4.11,94.68,1.0,0,1,0
47.0,0,13.61,4.0,0.0,8.0,1.0,1.0,0.0,12.65,16.59,1.0,1,0,0
42.0,0,19.31,12.0,10.0,9.0,0.0,0.0,1.0,23.22,65.44,1.0,1,0,0
56.0,0,12.18,15.0,10.0,7.0,1.0,1.0,1.0,15.46,18.24,1.0,0,1,0
37.0,1,11.37,13.0,3.0,6.0,1.0,1.0,0.0,8.21,31.43,1.0,0,1,0
22.0,1,1.03,2.0,1.0,1.0,0.0,1.0,1.0,1.07,39.0,1.0,1,0,0
18.0,1,24.32,16.0,3.0,5.0,0.0,0.0,0.0,26.55,83.54,1.0,1,0,0
47.0,0,26.79,14.0,13.0,4.0,0.0,0.0,1.0,37.32,5.37,1.0,0,1,0
20.0,1,29.11,2.0,6.0,4.0,0.0,0.0,1.0,40.07,73.37,1.0,0,1,0
31.0,0,21.86,17.0,8.0,5.0,0.0,1.0,0.0,28.8,91.26,1.0,0,1,0
47.0,0,16.91,16.0,11.0,5.0,1.0,0.0,0.0,17.19,7.92,1.0,0,1,0
21.0,0,8.81,10.0,2.0,2.0,1.0,0.0,1.0,4.98,79.07,1.0,0,1,0
35.0,1,29.98,11.0,2.0,3.0,0.0,1.0,1.0,25.02,10.76,1.0,1,0,0
54.0,0,18.1,13.0,10.0,0.0,0.0,0.0,0.0,20.3,96.29,1.0,0,1,0
42.0,0,20.75,6.0,3.0,0.0,1.0,0.0,1.0,23.61,81.54,1.0,1,0,0
18.0,0,20.79,17.0,6.0,4.0,0.0,1.0,1.0,28.05,69.5,1.0,1,0,0
32.0,0,25.51,1.0,5.0,3.0,1.0,1.0,1.0,22.43,55.01,1.0,0,1,0
26.0,0,1.28,10.0,13.0,6.0,0.0,0.0,0.0,1.84,92.08,1.0,0,1,0
32.0,0,7.39,18.0,4.0,6.0,1.0,1.0,1.0,4.9,11.91,1.0,1,0,0
41.0,0,20.3,11.0,3.0,3.0,1.0,0.0,0.0,11.16,12.18,1.0,1,0,0
21.0,0,26.96,14.0,11.0,9.0,0.0,0.0,1.0,18.24,82.25,1.0,0,1,0
29.0,0,20.87,2.0,7.0,1.0,0.0,1.0,1.0,20.08,48.23,1.0,0,1,0
54.0,0,12.99,11.0,11.0,9.0,1.0,0.0,1.0,17.18,84.51,1.0,0,1,0
54.0,0,11.49,2.0,3.0,3.0,1.0,0.0,1.0,7.51,39.07,1.0,0,1,0
23.0,0,22.4,4.0,2.0,7.0,0.0,0.0,1.0,23.48,45.19,1.0,0,1,0
56.0,1,22.5,13.0,6.0,1.0,0.0,0.0,1.0,28.72,33.21,1.0,1,0,0
41.0,1,18.6,6.0,1.0,4.0,1.0,1.0,1.0,9.95,95.07,1.0,0,1,0
28.0,0,9.45,7.0,3.0,6.0,1.0,0.0,1.0,5.12,46.5,1.0,1,0,0
30.0,0,27.83,3.0,7.0,9.0,1.0,1.0,1.0,27.57,75.51,1.0,0,1,0
51.0,0,17.0,4.0,3.0,5.0,0.0,1.0,0.0,11.6,69.59,1.0,1,0,0
42.0,1,23.92,3.0,9.0,8.0,0.0,0.0,1.0,22.74,23.51,1.0,0,0,1
24.0,1,7.21,1.0,11.0,5.0,0.0,0.0,0.0,3.92,91.4,1.0,0,1,0
21.0,1,10.98,19.0,6.0,3.0,0.0,0.0,0.0,16.22,54.47,1.0,0,0,1
25.0,0,26.36,13.0,1.0,6.0,0.0,1.0,1.0,30.42,85.58,1.0,0,1,0
37.0,0,2.45,14.0,10.0,7.0,1.0,0.0,0.0,2.91,83.22,1.0,0,1,0
46.0,0,15.86,16.0,4.0,4.0,1.0,1.0,1.0,16.01,5.87,1.0,1,0,0
27.0,0,14.97,4.0,11.0,4.0,0.0,0.0,0.0,19.83,61.98,1.0,0,0,1
51.0,1,22.79,17.0,12.0,3.0,1.0,1.0,1.0,30.39,78.9,1.0,0,1,0
43.0,0,9.17,10.0,3.0,8.0,1.0,0.0,0.0,6.04,90.65,1.0,0,1,0
58.0,1,7.35,7.0,8.0,9.0,1.0,1.0,1.0,9.32,50.63,1.0,1,0,0
20.0,1,27.86,10.0,6.0,3.0,1.0,0.0,0.0,29.72,75.07,1.0,1,0,0
23.0,0,17.58,13.0,13.0,2.0,1.0,1.0,0.0,22.19,96.96,1.0,0,1,0
22.0,1,4.04,14.0,8.0,8.0,0.0,0.0,1.0,5.73,82.78,1.0,1,0,0
22.0,1,6.6,6.0,10.0,6.0,1.0,0.0,1.0,5.51,85.44,1.0,0,1,0
40.0,1,29.97,10.0,12.0,8.0,0.0,0.0,0.0,32.1,40.73,1.0,0,1,0
26.0,1,6.67,9.0,12.0,3.0,0.0,0.0,0.0,8.59,9.17,1.0,0,1,0
52.0,0,18.7,16.0,9.0,2.0,1.0,1.0,0.0,27.8,96.6,1.0,0,1,0
37.0,0,13.18,12.0,6.0,9.0,1.0,0.0,0.0,14.66,69.58,1.0,0,1,0
59.0,1,26.68,16.0,1.0,7.0,1.0,1.0,1.0,14.3,17.12,1.0,0,1,0
52.0,0,22.9,5.0,11.0,3.0,1.0,1.0,1.0,30.83,97.38,1.0,0,0,1
35.0,1,18.31,11.0,1.0,9.0,0.0,1.0,0.0,22.91,71.58,1.0,0,1,0
34.0,0,1.31,1.0,1.0,2.0,1.0,0.0,0.0,1.89,9.04,1.0,1,0,0
41.0,0,26.51,10.0,4.0,3.0,0.0,0.0,0.0,19.34,17.08,1.0,1,0,0
20.0,0,13.9,11.0,0.0,1.0,0.0,1.0,0.0,19.57,49.5,1.0,1,0,0
49.0,0,28.02,15.0,12.0,3.0,1.0,0.0,1.0,19.81,95.38,1.0,1,0,0
52.0,0,15.37,3.0,6.0,6.0,0.0,1.0,1.0,16.37,36.48,1.0,0,1,0
55.0,1,21.13,15.0,1.0,2.0,0.0,1.0,0.0,21.61,41.33,1.0,1,0,0
30.0,0,3.01,11.0,3.0,0.0,0.0,1.0,0.0,14.3,39.55,1.0,1,0,0
42.0,1,22.61,9.0,8.0,9.0,1.0,1.0,0.0,20.32,83.54,1.0,0,1,0
26.0,1,10.8,2.0,7.0,7.0,0.0,1.0,0.0,6.95,45.33,1.0,1,0,0
21.0,0,11.19,12.0,9.0,5.0,1.0,0.0,1.0,13.5,37.53,1.0,0,1,0
31.0,1,4.44,16.0,1.0,2.0,0.0,1.0,1.0,4.91,62.19,1.0,0,1,0
54.0,0,5.26,16.0,13.0,7.0,0.0,1.0,1.0,6.98,49.05,1.0,1,0,0
51.0,1,6.39,1.0,3.0,5.0,1.0,1.0,0.0,8.04,53.34,1.0,0,1,0
28.0,1,10.52,16.0,3.0,0.0,0.0,0.0,0.0,14.67,40.7,1.0,1,0,0
58.0,0,26.87,6.0,1.0,8.0,1.0,1.0,0.0,35.98,46.05,1.0,0,1,0
20.0,0,11.68,14.0,1.0,8.0,0.0,0.0,0.0,13.85,3.6,1.0,0,1,0
45.0,0,22.01,11.0,4.0,8.0,0.0,0.0,1.0,21.26,92.58,1.0,0,1,0
46.0,0,3.4,1.0,10.0,5.0,1.0,0.0,0.0,14.3,3.06,1.0,0,1,0
39.0,1,18.14,17.0,3.0,5.0,0.0,1.0,0.0,14.65,77.28,1.0,1,0,0
20.0,0,14.97,19.0,14.0,3.0,1.0,1.0,1.0,18.38,29.83,1.0,0,1,0
42.0,1,29.36,2.0,7.0,7.0,0.0,1.0,0.0,16.43,11.23,1.0,0,1,0
51.0,1,25.54,14.0,3.0,8.0,1.0,0.0,0.0,32.09,60.97,1.0,0,1,0
29.0,1,14.19,8.0,14.0,6.0,0.0,0.0,0.0,14.42,70.7,1.0,0,1,0
59.0,1,23.48,6.0,14.0,6.0,1.0,0.0,0.0,32.12,63.02,1.0,1,0,0
26.0,1,6.6,9.0,7.0,1.0,1.0,1.0,1.0,7.65,57.61,1.0,0,1,0
32.0,1,17.31,5.0,13.0,1.0,1.0,1.0,1.0,22.48,53.62,1.0,0,1,0
57.0,0,3.16,5.0,4.0,9.0,0.0,1.0,0.0,2.12,54.11,1.0,0,0,1
42.0,1,11.09,18.0,0.0,1.0,1.0,1.0,1.0,7.46,86.54,1.0,1,0,0
22.0,1,7.55,14.0,13.0,3.0,0.0,1.0,0.0,5.37,9.02,1.0,1,0,0
28.0,1,21.85,12.0,13.0,8.0,1.0,1.0,1.0,18.21,15.74,1.0,0,1,0
51.0,0,15.21,12.0,8.0,4.0,1.0,1.0,1.0,21.36,81.27,1.0,0,1,0
41.0,0,22.78,6.0,7.0,5.0,1.0,1.0,1.0,29.03,30.3,1.0,1,0,0
32.0,1,15.94,4.0,0.0,5.0,0.0,1.0,0.0,13.78,77.16,1.0,1,0,0
55.0,0,3.51,15.0,11.0,6.0,1.0,0.0,0.0,4.98,35.27,1.0,1,0,0
25.0,1,22.33,15.0,2.0,4.0,0.0,0.0,0.0,28.56,92.54,1.0,1,0,0
39.0,0,25.16,17.0,2.0,7.0,1.0,1.0,0.0,29.09,28.13,1.0,0,1,0
43.0,1,27.2,3.0,14.0,0.0,1.0,1.0,1.0,25.47,42.69,1.0,0,1,0
35.0,0,17.59,10.0,7.0,4.0,1.0,0.0,1.0,20.26,15.88,1.0,1,0,0
23.0,0,22.85,8.0,6.0,3.0,0.0,1.0,0.0,24.98,66.67,1.0,1,0,0
54.0,0,22.81,9.0,0.0,2.0,1.0,0.0,1.0,29.24,40.29,1.0,0,1,0
30.0,1,5.52,3.0,0.0,6.0,0.0,0.0,1.0,4.01,94.12,1.0,1,0,0
45.0,1,5.76,1.0,9.0,9.0,1.0,0.0,1.0,7.98,1.57,1.0,0,1,0
22.0,1,3.06,11.0,12.0,0.0,0.0,0.0,0.0,3.34,38.77,1.0,0,1,0
30.0,0,10.28,13.0,7.0,5.0,0.0,1.0,0.0,13.43,2.36,1.0,1,0,0
34.0,0,14.73,12.0,13.0,7.0,1.0,1.0,1.0,12.48,32.9,1.0,1,0,0
57.0,1,29.94,7.0,4.0,5.0,1.0,1.0,0.0,26.7,38.02,1.0,0,1,0
49.0,0,13.5,2.0,11.0,5.0,0.0,1.0,0.0,19.4,25.81,1.0,0,1,0
46.0,1,22.06,1.0,11.0,0.0,0.0,1.0,1.0,24.75,25.55,1.0,0,1,0
20.0,1,21.11,3.0,12.0,5.0,0.0,1.0,0.0,17.26,26.01,1.0,1,0,0
57.0,1,6.93,4.0,2.0,5.0,1.0,1.0,1.0,4.03,26.63,1.0,0,1,0
51.0,1,2.7,17.0,12.0,4.0,0.0,0.0,0.0,2.52,28.23,1.0,1,0,0
57.0,0,16.83,18.0,2.0,6.0,1.0,0.0,0.0,22.71,85.13,1.0,0,0,1
44.0,0,21.31,17.0,3.0,4.0,1.0,0.0,1.0,16.01,3.91,1.0,0,1,0
30.0,0,29.95,19.0,14.0,7.0,0.0,1.0,0.0,40.74,98.89,1.0,0,1,0
50.0,1,11.4,4.0,12.0,1.0,0.0,0.0,0.0,7.54,28.15,1.0,1,0,0
23.0,0,26.99,17.0,10.0,5.0,0.0,1.0,1.0,17.0,2.79,1.0,0,1,0
41.0,1,12.08,2.0,9.0,4.0,0.0,1.0,0.0,13.36,17.52,1.0,0,1,0
36.0,1,20.99,10.0,1.0,9.0,0.0,1.0,0.0,27.38,94.19,1.0,0,1,0
33.0,1,18.35,12.0,12.0,1.0,0.0,0.0,1.0,23.49,99.75,1.0,0,1,0
57.0,1,2.54,13.0,8.0,6.0,0.0,0.0,1.0,2.65,24.68,1.0,0,0,1
45.0,1,3.27,11.0,12.0,3.0,1.0,1.0,1.0,3.72,22.54,1.0,0,1,0
50.0,1,1.6,8.0,11.0,5.0,0.0,0.0,1.0,1.21,83.61,1.0,0,1,0
58.0,0,11.75,5.0,3.0,4.0,0.0,0.0,1.0,12.35,91.42,1.0,0,0,1
30.0,0,22.63,2.0,9.0,3.0,0.0,0.0,1.0,16.02,65.04,1.0,0,1,0
42.0,0,6.01,12.0,2.0,1.0,1.0,0.0,1.0,8.58,93.58,1.0,1,0,0
59.0,0,18.57,2.0,9.0,6.0,1.0,1.0,1.0,21.88,95.0,1.0,0,1,0
53.0,1,9.38,6.0,10.0,4.0,0.0,1.0,0.0,9.99,75.97,1.0,0,1,0
44.0,1,24.11,19.0,6.0,2.0,1.0,0.0,0.0,18.01,34.87,1.0,0,0,1
55.0,0,24.15,12.0,12.0,5.0,0.0,1.0,1.0,21.95,14.95,1.0,0,1,0
24.0,0,23.49,13.0,8.0,7.0,0.0,1.0,0.0,30.07,51.77,1.0,0,1,0
22.0,0,16.22,17.0,11.0,9.0,0.0,1.0,1.0,11.99,28.96,1.0,0,1,0
48.0,0,9.25,12.0,12.0,9.0,1.0,1.0,1.0,5.82,11.85,1.0,0,1,0
40.0,0,24.47,3.0,1.0,1.0,1.0,1.0,0.0,19.76,39.4,1.0,0,1,0
59.0,0,6.4,8.0,13.0,9.0,1.0,1.0,1.0,8.28,47.98,1.0,0,1,0
27.0,0,9.4,16.0,5.0,3.0,1.0,0.0,0.0,13.0,66.2,1.0,0,1,0
49.0,0,6.33,4.0,4.0,2.0,1.0,1.0,1.0,5.79,22.11,1.0,1,0,0
47.0,1,20.55,13.0,0.0,6.0,1.0,1.0,1.0,26.33,86.85,1.0,0,1,0
56.0,1,20.9,8.0,10.0,9.0,0.0,0.0,0.0,17.39,18.54,1.0,0,1,0
48.0,1,19.92,1.0,6.0,7.0,1.0,0.0,1.0,20.1,99.72,1.0,0,1,0
35.0,1,13.05,3.0,0.0,7.0,0.0,0.0,1.0,6.79,55.69,1.0,0,0,1
53.0,0,3.9,1.0,9.0,3.0,1.0,1.0,0.0,4.73,14.68,1.0,0,0,1
19.0,1,27.42,15.0,8.0,9.0,0.0,0.0,1.0,33.42,83.44,1.0,1,0,0
31.0,0,15.72,18.0,3.0,1.0,0.0,1.0,1.0,9.44,25.37,1.0,1,0,0
30.0,1,12.8,3.0,13.0,5.0,1.0,1.0,0.0,10.99,18.83,1.0,0,1,0
46.0,0,18.08,15.0,7.0,2.0,0.0,1.0,1.0,17.78,13.48,1.0,0,1,0
29.0,0,6.59,5.0,7.0,7.0,1.0,0.0,1.0,8.4,55.09,1.0,1,0,0
56.0,1,4.84,10.0,4.0,2.0,0.0,1.0,0.0,6.41,87.93,1.0,1,0,0
19.0,1,12.76,7.0,2.0,1.0,0.0,0.0,1.0,15.56,89.71,1.0,0,1,0
49.0,0,7.59,8.0,3.0,8.0,1.0,1.0,1.0,5.43,78.56,1.0,0,1,0
30.0,0,8.08,3.0,11.0,8.0,0.0,1.0,1.0,6.92,58.14,1.0,0,0,1
44.0,0,26.88,18.0,3.0,8.0,0.0,0.0,1.0,20.09,52.99,1.0,1,0,0
58.0,1,16.39,17.0,7.0,2.0,0.0,1.0,1.0,18.64,37.38,1.0,0,1,0
34.0,1,15.02,16.0,9.0,1.0,1.0,1.0,0.0,17.23,4.41,1.0,1,0,0
57.0,0,20.99,13.0,9.0,3.0,0.0,1.0,0.0,10.83,83.66,1.0,0,1,0
48.0,1,28.59,4.0,12.0,1.0,0.0,1.0,1.0,35.21,99.95,1.0,0,1,0
51.0,0,4.25,3.0,2.0,7.0,1.0,0.0,1.0,3.1,92.08,1.0,0,1,0
41.0,1,25.17,11.0,0.0,9.0,0.0,1.0,1.0,32.76,93.3,1.0,0,1,0
52.0,1,17.94,2.0,4.0,0.0,0.0,0.0,1.0,23.91,33.32,1.0,0,1,0
23.0,1,15.74,18.0,1.0,1.0,1.0,1.0,0.0,6.8,9.93,1.0,1,0,0
36.0,1,9.62,4.0,12.0,5.0,0.0,1.0,1.0,8.74,87.16,1.0,0,1,0
47.0,1,14.99,17.0,10.0,8.0,0.0,0.0,0.0,12.72,76.38,1.0,0,1,0
24.0,0,21.04,6.0,12.0,9.0,1.0,0.0,1.0,19.67,39.04,1.0,0,1,0
27.0,0,8.04,10.0,14.0,4.0,1.0,1.0,1.0,8.26,83.36,1.0,0,1,0
58.0,1,15.74,11.0,13.0,4.0,1.0,0.0,1.0,12.38,13.87,1.0,1,0,0
49.0,0,20.86,5.0,5.0,2.0,0.0,0.0,1.0,29.86,65.11,1.0,1,0,0
39.0,0,14.01,18.0,3.0,7.0,0.0,1.0,1.0,14.07,95.34,1.0,0,0,1
45.0,1,26.03,10.0,8.0,5.0,0.0,1.0,1.0,14.92,91.04,1.0,0,0,1
32.0,0,26.21,9.0,6.0,9.0,0.0,0.0,0.0,39.24,76.08,1.0,0,1,0
39.0,1,14.65,16.0,1.0,1.0,0.0,0.0,0.0,14.42,49.5,1.0,0,1,0
54.0,0,29.21,10.0,6.0,4.0,0.0,0.0,0.0,42.27,10.26,1.0,1,0,0
46.0,0,3.19,10.0,9.0,3.0,0.0,0.0,1.0,2.84,32.47,1.0,0,0,1
39.0,0,1.1,4.0,13.0,9.0,0.0,1.0,1.0,0.8,61.74,1.0,1,0,0
21.0,0,12.04,14.0,7.0,8.0,0.0,1.0,0.0,14.89,31.65,1.0,1,0,0
37.0,0,18.43,8.0,2.0,3.0,0.0,1.0,0.0,17.19,41.31,1.0,1,0,0
49.0,0,19.25,1.0,2.0,7.0,1.0,1.0,0.0,26.59,40.36,1.0,0,1,0
53.0,0,14.82,16.0,10.0,0.0,0.0,1.0,1.0,14.29,33.58,1.0,0,1,0
21.0,1,4.62,17.0,1.0,4.0,1.0,1.0,1.0,3.87,92.35,1.0,1,0,0
44.0,1,5.94,10.0,11.0,8.0,0.0,0.0,1.0,8.71,32.0,1.0,1,0,0
34.0,1,25.71,6.0,14.0,2.0,1.0,0.0,0.0,14.3,99.35,1.0,0,1,0
29.0,1,26.17,7.0,0.0,5.0,1.0,1.0,1.0,18.47,20.93,1.0,0,1,0
39.0,0,20.54,18.0,2.0,9.0,1.0,1.0,1.0,20.31,87.26,1.0,0,1,0
34.0,0,20.26,2.0,9.0,5.0,0.0,1.0,0.0,12.43,73.23,1.0,0,1,0
27.0,0,18.33,9.0,11.0,5.0,0.0,0.0,0.0,11.14,66.88,1.0,0,0,1
18.0,1,6.88,5.0,10.0,3.0,1.0,0.0,0.0,9.31,44.53,1.0,0,1,0
39.0,1,13.42,8.0,6.0,6.0,0.0,0.0,1.0,19.22,81.66,1.0,0,1,0
43.0,1,21.18,5.0,10.0,2.0,1.0,0.0,0.0,26.24,49.22,1.0,0,1,0
35.0,0,16.58,15.0,8.0,5.0,0.0,0.0,1.0,24.69,13.55,1.0,1,0,0
31.0,1,1.54,8.0,13.0,9.0,1.0,1.0,1.0,0.84,28.05,1.0,0,1,0
46.0,0,28.65,5.0,8.0,4.0,1.0,1.0,1.0,23.82,18.24,1.0,0,1,0
29.0,1,25.5,5.0,12.0,2.0,1.0,1.0,1.0,16.12,56.96,1.0,0,1,0
53.0,0,8.56,17.0,5.0,1.0,1.0,0.0,1.0,10.97,65.54,1.0,0,1,0
52.0,1,18.88,9.0,13.0,0.0,1.0,0.0,0.0,26.25,33.59,1.0,0,1,0
29.0,0,27.77,2.0,14.0,7.0,0.0,0.0,0.0,26.3,49.5,1.0,0,1,0
24.0,1,3.78,1.0,5.0,0.0,0.0,0.0,0.0,5.02,65.87,1.0,0,0,1
46.0,1,15.59,11.0,10.0,4.0,1.0,0.0,0.0,21.01,6.2,1.0,0,1,0
28.0,0,14.23,15.0,4.0,4.0,0.0,1.0,1.0,9.1,96.57,1.0,0,1,0
50.0,0,12.9,1.0,14.0,0.0,0.0,1.0,0.0,11.31,88.73,1.0,1,0,0
23.0,1,25.23,7.0,1.0,8.0,1.0,0.0,1.0,17.36,83.09,1.0,0,1,0
32.0,0,12.04,19.0,6.0,4.0,0.0,1.0,0.0,14.09,36.75,1.0,1,0,0
49.0,1,2.85,15.0,0.0,8.0,0.0,0.0,1.0,2.53,74.5,1.0,0,1,0
28.0,0,2.91,6.0,5.0,5.0,1.0,1.0,1.0,3.4,4.59,1.0,0,1,0
40.0,1,2.24,10.0,13.0,6.0,0.0,0.0,1.0,3.08,8.96,1.0,1,0,0
43.0,0,12.87,12.0,3.0,6.0,1.0,0.0,0.0,11.75,49.45,1.0,0,0,1
51.0,1,21.83,13.0,2.0,1.0,1.0,0.0,1.0,32.13,58.68,1.0,0,1,0
51.0,1,6.91,15.0,14.0,4.0,0.0,1.0,0.0,6.28,76.7,1.0,0,1,0
46.0,1,19.75,19.0,10.0,1.0,1.0,1.0,1.0,14.1,29.77,1.0,0,1,0
21.0,0,20.93,17.0,12.0,3.0,0.0,1.0,1.0,21.54,54.26,1.0,0,0,1
34.0,1,8.4,13.0,0.0,2.0,1.0,1.0,1.0,7.55,6.25,1.0,0,0,1
52.0,1,18.42,2.0,13.0,5.0,1.0,0.0,0.0,11.51,47.09,1.0,0,1,0
30.0,0,20.86,18.0,5.0,4.0,1.0,1.0,1.0,10.91,67.13,1.0,0,1,0
58.0,1,14.53,11.0,12.0,0.0,1.0,0.0,0.0,18.08,98.96,1.0,0,1,0
56.0,1,10.76,5.0,6.0,1.0,0.0,0.0,0.0,15.42,76.8,1.0,0,1,0
32.0,0,18.96,4.0,10.0,6.0,0.0,0.0,0.0,17.83,99.55,1.0,0,1,0
39.0,0,29.36,2.0,0.0,8.0,0.0,1.0,1.0,16.6,49.79,1.0,0,1,0
46.0,0,13.38,16.0,10.0,0.0,1.0,0.0,1.0,16.6,43.3,1.0,1,0,0
28.0,1,12.36,7.0,0.0,3.0,0.0,1.0,0.0,16.9,83.42,1.0,0,0,1
49.0,0,14.46,8.0,6.0,2.0,0.0,0.0,0.0,11.91,46.24,1.0,0,0,1
19.0,0,3.21,8.0,10.0,4.0,1.0,0.0,1.0,2.32,75.61,1.0,0,1,0
31.0,0,17.04,2.0,11.0,4.0,0.0,0.0,1.0,14.26,99.45,1.0,0,1,0
37.0,0,10.53,15.0,5.0,9.0,0.0,1.0,1.0,14.83,72.46,1.0,1,0,0
39.0,1,4.52,5.0,6.0,9.0,0.0,0.0,1.0,4.15,1.43,1.0,0,1,0
28.0,1,14.52,19.0,14.0,1.0,0.0,1.0,1.0,16.76,18.03,1.0,1,0,0
44.0,0,1.1,10.0,12.0,4.0,0.0,1.0,0.0,0.63,27.63,1.0,0,1,0
20.0,0,12.65,9.0,7.0,3.0,0.0,0.0,1.0,9.89,82.21,1.0,0,1,0
34.0,0,4.07,8.0,7.0,0.0,0.0,0.0,0.0,2.96,93.21,1.0,0,1,0
45.0,0,1.7,5.0,8.0,0.0,0.0,1.0,1.0,0.96,64.97,1.0,0,1,0
46.0,1,24.91,19.0,12.0,0.0,1.0,1.0,1.0,15.46,8.8,1.0,1,0,0
38.0,1,27.57,13.0,8.0,7.0,0.0,0.0,1.0,25.27,49.95,1.0,0,1,0
33.0,1,7.02,14.0,6.0,2.0,1.0,1.0,0.0,7.43,85.9,1.0,0,1,0
54.0,1,16.64,8.0,8.0,8.0,0.0,0.0,0.0,13.51,36.22,1.0,0,1,0
37.0,0,9.06,16.0,5.0,9.0,0.0,0.0,0.0,8.33,6.53,1.0,1,0,0
23.0,0,15.31,5.0,8.0,1.0,0.0,0.0,0.0,19.28,77.96,1.0,0,1,0
36.0,1,13.66,1.0,10.0,8.0,0.0,0.0,1.0,10.21,65.71,1.0,0,1,0
22.0,1,8.8,19.0,1.0,8.0,0.0,0.0,1.0,4.7,46.7,1.0,0,1,0
20.0,0,21.31,19.0,10.0,3.0,0.0,1.0,1.0,16.13,84.98,1.0,0,1,0
18.0,0,4.67,17.0,1.0,3.0,0.0,0.0,1.0,6.64,84.97,1.0,0,1,0
55.0,0,2.54,10.0,13.0,3.0,0.0,1.0,1.0,1.32,70.1,1.0,1,0,0
32.0,0,23.26,5.0,5.0,0.0,1.0,0.0,0.0,14.63,94.23,1.0,0,1,0
51.0,0,20.31,7.0,2.0,4.0,1.0,0.0,1.0,11.48,45.39,1.0,0,1,0
52.0,1,15.46,16.0,1.0,5.0,1.0,1.0,0.0,13.56,72.89,1.0,1,0,0
42.0,1,14.57,3.0,7.0,3.0,0.0,1.0,0.0,16.72,83.07,1.0,0,1,0
41.0,0,15.42,12.0,6.0,7.0,0.0,1.0,0.0,21.75,63.56,1.0,0,1,0
39.0,0,13.67,14.0,7.0,2.0,0.0,0.0,0.0,17.69,55.31,1.0,0,1,0
35.0,1,12.39,1.0,5.0,8.0,1.0,1.0,0.0,9.3,73.2,1.0,0,1,0
32.0,0,15.49,7.0,8.0,6.0,1.0,1.0,0.0,17.58,35.45,1.0,1,0,0
33.0,1,16.33,18.0,8.0,7.0,0.0,1.0,1.0,19.01,36.64,1.0,1,0,0
44.0,1,21.07,4.0,1.0,6.0,1.0,1.0,1.0,12.44,97.66,1.0,1,0,0
25.0,1,21.63,16.0,9.0,8.0,1.0,1.0,1.0,20.05,11.88,1.0,1,0,0
42.0,1,11.95,11.0,4.0,1.0,0.0,0.0,1.0,9.69,84.2,1.0,0,1,0
34.0,0,12.99,18.0,8.0,3.0,1.0,1.0,0.0,8.54,78.87,1.0,0,1,0
46.0,0,11.84,16.0,2.0,1.0,1.0,0.0,1.0,6.61,5.42,1.0,0,1,0
25.0,1,15.74,7.0,4.0,7.0,0.0,0.0,0.0,8.73,70.35,1.0,0,1,0
32.0,0,14.15,3.0,14.0,1.0,1.0,1.0,0.0,19.23,9.39,1.0,0,0,1
44.0,0,26.8,5.0,7.0,7.0,0.0,1.0,1.0,22.26,21.05,1.0,1,0,0
24.0,0,21.19,18.0,1.0,5.0,0.0,0.0,0.0,21.04,95.82,1.0,0,1,0
20.0,0,27.06,17.0,14.0,6.0,1.0,0.0,1.0,21.42,36.22,1.0,0,1,0
46.0,1,21.56,1.0,5.0,5.0,0.0,1.0,1.0,14.36,5.68,1.0,0,1,0
41.0,0,29.16,16.0,10.0,8.0,1.0,0.0,1.0,22.2,52.12,1.0,0,1,0
20.0,1,19.44,15.0,3.0,3.0,1.0,0.0,1.0,13.02,20.64,1.0,0,1,0
37.0,1,28.94,13.0,11.0,0.0,0.0,0.0,1.0,36.4,42.63,1.0,0,1,0
